SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,
SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,
State or DC,,,,
GeoFips,GeoName,LineCode,Description,2021
5000,Arkansas,97,          Telecommunication services,861.4
5000,Arkansas,98,          Postal and delivery services,94.8
5000,Arkansas,99,          Internet access,507
5000,Arkansas,100,        Education services,1888.6
5000,Arkansas,101,          Higher education,1296.9
5000,Arkansas,102,"          Nursery, elementary, and secondary schools",420.6
5000,Arkansas,103,          Commercial and vocational schools,171.1
5000,Arkansas,104,        Professional and other services,1060.9
5000,Arkansas,105,        Personal care and clothing services,889.8
5000,Arkansas,106,        Social services and religious activities,1438
5000,Arkansas,107,        Household maintenance,689.5
5000,Arkansas,108,        Net foreign travel,186.9
5000,Arkansas,109,          Foreign travel by U.S. residents,354
5000,Arkansas,110,          Less: Expenditures in the United States by nonresidents,167.1
5000,Arkansas,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2602.4
5000,Arkansas,112,      Gross output of nonprofit institutions,12305.5
5000,Arkansas,113,      Less: Receipts from sales of goods and services by nonprofit institutions,9703.1
6000,California,1,Personal consumption expenditures,2082806.8
6000,California,2,  Goods,645501.2
6000,California,3,    Durable goods,237550.7
6000,California,4,      Motor vehicles and parts,66006.8
6000,California,5,        New motor vehicles,38351.9
6000,California,6,        Net purchases of used motor vehicles,18350.7
6000,California,7,        Motor vehicle parts and accessories,9304.2
6000,California,8,      Furnishings and durable household equipment,57011.2
6000,California,9,        Furniture and furnishings,36120.7
6000,California,10,        Household appliances,9411.3
6000,California,11,"        Glassware, tableware, and household utensils",6880
6000,California,12,        Tools and equipment for house and garden,4599.2
6000,California,13,      Recreational goods and vehicles,78260.1
6000,California,14,"        Video, audio, photographic, and information processing equipment and media",50708
6000,California,15,"        Sporting equipment, supplies, guns, and ammunition",14137.2
6000,California,16,        Sports and recreational vehicles,7174.9
6000,California,17,        Recreational books,5379
6000,California,18,        Musical instruments,860.9
6000,California,19,      Other durable goods,36272.6
6000,California,20,        Jewelry and watches,16484.6
6000,California,21,        Therapeutic appliances and equipment,7023.5
6000,California,22,        Educational books,2472.4
6000,California,23,        Luggage and similar personal items,6666.7
6000,California,24,        Telephone and related communication equipment,3625.5
6000,California,25,    Nondurable goods,407950.5
6000,California,26,      Food and beverages purchased for off-premises consumption,151641.2
6000,California,27,        Food and nonalcoholic beverages purchased for off-premises consumption,128867.5
6000,California,28,        Alcoholic beverages purchased for off-premises consumption,22709.7
6000,California,29,        Food produced and consumed on farms,64
6000,California,30,      Clothing and footwear,67542.3
6000,California,31,        Garments,52344.1
6000,California,32,          Women's and girls' clothing,31527.5
6000,California,33,          Men's and boys' clothing,17997.9
6000,California,34,          Children's and infants' clothing,2818.6
6000,California,35,        Other clothing materials and footwear,15198.2
6000,California,36,      Gasoline and other energy goods,40765.2
6000,California,37,"        Motor vehicle fuels, lubricants, and fluids",39352.5
6000,California,38,        Fuel oil and other fuels,1412.7
6000,California,39,      Other nondurable goods,148001.7
6000,California,40,        Pharmaceutical and other medical products,61875.8
6000,California,41,        Recreational items,25167.9
6000,California,42,        Household supplies,20727.3
6000,California,43,        Personal care products,19360.3
6000,California,44,        Tobacco,8867.2
6000,California,45,"        Magazines, newspapers, and stationery",12003.1
6000,California,47,  Services,1437305.6
6000,California,48,    Household consumption expenditures (for services),1376577.7
6000,California,49,      Housing and utilities,391297.2
6000,California,50,        Housing,349642.3
6000,California,51,          Rental of tenant-occupied nonfarm housing,116042.4
6000,California,52,          Imputed rental of owner-occupied nonfarm housing,232320.3
6000,California,53,          Rental value of farm dwellings,1093.6
6000,California,54,          Group housing,186
6000,California,55,        Household utilities,41654.9
6000,California,56,          Water supply and sanitation,16837.4
6000,California,57,          Electricity and gas,24817.5
6000,California,58,            Electricity,19016.6
6000,California,59,            Natural gas,5800.9
6000,California,60,      Health care,333571.5
6000,California,61,        Outpatient services,185298.3
6000,California,62,          Physician services,85751.2
6000,California,63,          Dental services,17545.4
6000,California,64,          Paramedical services,82001.7
6000,California,65,        Hospital and nursing home services,148273.3
6000,California,66,          Hospitals,128919.6
6000,California,67,          Nursing homes,19353.7
6000,California,68,      Transportation services,67906
6000,California,69,        Motor vehicle services,48398.6
6000,California,70,          Motor vehicle maintenance and repair,26507.5
6000,California,71,          Other motor vehicle services,21891.1
6000,California,72,        Public transportation,19507.5
6000,California,73,          Ground transportation,6573.4
6000,California,74,          Air transportation,12517.5
6000,California,75,          Water transportation,416.5
6000,California,76,      Recreation services,80823.8
6000,California,77,"        Membership clubs, sports centers, parks, theaters, and museums",29268.1
6000,California,78,"        Audio-video, photographic, and information processing equipment services",19493.6
6000,California,79,        Gambling,21955.7
6000,California,80,        Other recreational services,10106.4
6000,California,81,      Food services and accommodations,158086.7
6000,California,82,        Food services,129693
6000,California,83,          Purchased meals and beverages,127335.5
6000,California,84,          Food furnished to employees (including military),2357.5
6000,California,85,        Accommodations,28393.7
6000,California,86,      Financial services and insurance,166112.6
6000,California,87,        Financial services,114362.4
6000,California,88,          Financial services furnished without payment,53442.7
6000,California,89,"          Financial service charges, fees, and commissions",60919.8
6000,California,90,        Insurance,51750.1
6000,California,91,          Life insurance,9964.7
6000,California,92,          Net household insurance,971.9
6000,California,93,          Net health insurance,32630.9
6000,California,94,          Net motor vehicle and other transportation insurance,8182.6
6000,California,95,      Other services,178779.9
6000,California,96,        Communication,39854.9
6000,California,97,          Telecommunication services,25594.5
6000,California,98,          Postal and delivery services,2267.9
6000,California,99,          Internet access,11992.4
6000,California,100,        Education services,39202.9
6000,California,101,          Higher education,23897.6
6000,California,102,"          Nursery, elementary, and secondary schools",6379.6
6000,California,103,          Commercial and vocational schools,8925.8
6000,California,104,        Professional and other services,34545.3
6000,California,105,        Personal care and clothing services,17207.8
6000,California,106,        Social services and religious activities,30939.1
6000,California,107,        Household maintenance,13475.7
6000,California,108,        Net foreign travel,3554
6000,California,109,          Foreign travel by U.S. residents,14758.9
6000,California,110,          Less: Expenditures in the United States by nonresidents,11204.9
6000,California,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),60727.9
6000,California,112,      Gross output of nonprofit institutions,243710.3
6000,California,113,      Less: Receipts from sales of goods and services by nonprofit institutions,182982.4
8000,Colorado,1,Personal consumption expenditures,310212
8000,Colorado,2,  Goods,106761.9
8000,Colorado,3,    Durable goods,42745.6
8000,Colorado,4,      Motor vehicles and parts,12591
8000,Colorado,5,        New motor vehicles,5453.6
8000,Colorado,6,        Net purchases of used motor vehicles,4436.4
8000,Colorado,7,        Motor vehicle parts and accessories,2701
8000,Colorado,8,      Furnishings and durable household equipment,10634.2
8000,Colorado,9,        Furniture and furnishings,7135.4
8000,Colorado,10,        Household appliances,1557.8
8000,Colorado,11,"        Glassware, tableware, and household utensils",1157.8
8000,Colorado,12,        Tools and equipment for house and garden,783.3
8000,Colorado,13,      Recreational goods and vehicles,14382.3
8000,Colorado,14,"        Video, audio, photographic, and information processing equipment and media",8905.7
8000,Colorado,15,"        Sporting equipment, supplies, guns, and ammunition",2138.1
8000,Colorado,16,        Sports and recreational vehicles,1950.8
8000,Colorado,17,        Recreational books,1257.4
8000,Colorado,18,        Musical instruments,130.3
8000,Colorado,19,      Other durable goods,5138
8000,Colorado,20,        Jewelry and watches,1998.1
8000,Colorado,21,        Therapeutic appliances and equipment,2019.9
8000,Colorado,22,        Educational books,74.4
8000,Colorado,23,        Luggage and similar personal items,592.2
8000,Colorado,24,        Telephone and related communication equipment,453.4
8000,Colorado,25,    Nondurable goods,64016.3
8000,Colorado,26,      Food and beverages purchased for off-premises consumption,23819.4
8000,Colorado,27,        Food and nonalcoholic beverages purchased for off-premises consumption,19505.4
8000,Colorado,28,        Alcoholic beverages purchased for off-premises consumption,4292.3
8000,Colorado,29,        Food produced and consumed on farms,21.7
8000,Colorado,30,      Clothing and footwear,8522.5
8000,Colorado,31,        Garments,6674.3
8000,Colorado,32,          Women's and girls' clothing,3917.7
8000,Colorado,33,          Men's and boys' clothing,2391.1
8000,Colorado,34,          Children's and infants' clothing,365.6
8000,Colorado,35,        Other clothing materials and footwear,1848.1
8000,Colorado,36,      Gasoline and other energy goods,6273.8
8000,Colorado,37,"        Motor vehicle fuels, lubricants, and fluids",6007.6
8000,Colorado,38,        Fuel oil and other fuels,266.2
